Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
432.833,0.721523,653156,15136,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,15136,0,0,0,0
432.833,0.721523,653156,15312,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,15312,0,0,0,0
432.833,0.721523,653156,15488,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,15488,0,0,0,0
432.833,0.721523,653156,15664,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,15664,0,0,0,0
432.833,0.721523,653156,15840,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,15840,0,0,0,0
432.833,0.721523,653156,16016,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,16016,0,0,0,0
432.833,0.721523,653156,16192,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,16192,0,0,0,0
432.833,0.721523,653156,16368,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,16368,0,0,0,0
432.833,0.721523,653156,16544,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,16544,0,0,0,0
432.833,0.721523,653156,16720,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,16720,0,0,0,0
432.833,0.721523,653156,16896,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,16896,0,0,0,0
432.833,0.721523,653156,17072,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,17072,0,0,0,0
432.833,0.721523,653156,17248,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,17248,0,0,0,0
432.833,0.721523,653156,17424,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,17424,0,0,0,0
432.833,0.721523,653156,17600,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,17600,0,0,0,0
