Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Total Blocks_x,Stale Blocks_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork_x,Blocks in Forks_x,Connections,Mined Blocks in Main Chain_x,Is Attacker,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,Total Blocks_y,Stale Blocks_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,Longest Fork_y,Blocks in Forks_y,Mined Blocks in Main Chain_y,Fork Height,Fork Length,Block Interval,Time Interval,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
469.198,0.863918,598137,13,0,0,0,0,0.005,0,23400,21840,0,1944,2100,0,0,1560,7178725,0,0,0,15,0,0,21,469.167,0.791796,598137,13,0,21937.5,1822.5,1968.75,1462.5,6730050,0,0,13,0,0,0,0,0.664209,0.971515,0.990242,0.791796,43875,3645,3937.5,2925,13460100,1126.21,13514500,0
469.178,0.863209,598137,13,0,0,0,0,0.002,0,23400,21840,0,1944,2100,0,0,1560,7178725,0,0,0,15,0,0,21,469.167,0.791796,598137,13,0,21937.5,1822.5,1968.75,1462.5,6730050,0,0,13,0,0,0,0,0.664209,0.971515,0.990242,0.791796,43875,3645,3937.5,2925,13460100,1126.21,13514500,0
469.214,1.04823,598137,13,0,0,0,0,0.002,0,23400,21840,0,1944,2100,0,0,1560,7178725,0,0,0,15,0,0,21,469.167,0.791796,598137,13,0,21937.5,1822.5,1968.75,1462.5,6730050,0,0,13,0,0,0,0,0.664209,0.971515,0.990242,0.791796,43875,3645,3937.5,2925,13460100,1126.21,13514500,0
461.266,0.358859,389327,14,0,2,2441.9,201440,0.289,0,21450,23920,4860,1782,1925,5250,3900,1430,4659363,6045900,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.275,0.3059,389327,14,0,5,1049.73,459353,0.196,0,15600,24310,12150,1296,1400,13125,9750,1040,2765208,34458225,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.239,0.323668,389327,14,0,4,1499.03,481137,0.159,0,17550,24180,9720,1458,1575,10500,7800,1170,3137516,28873605,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.327,0.880211,389327,14,0,1,688.068,306718,0.133,0,23400,23790,2430,1944,2100,2625,1950,1560,4755615,4602120,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.271,0.442838,389327,14,0,0,0,0,0.066,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.346,0.977947,389327,14,0,0,0,0,0.054,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.309,0.718863,389327,14,0,0,0,0,0.029,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.299,0.705281,389327,14,0,0,0,0,0.016,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.332,1.01525,389327,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.318,1.0007,389327,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.337,0.976266,389327,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.304,0.68801,389327,14,0,1,719.645,130343,0.009,0,23400,23790,2430,1944,2100,2625,1950,1560,4931990,1956495,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.351,1.03476,389327,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.323,0.930495,389327,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.341,0.942031,389327,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
461.356,1.09567,389327,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,5062423,0,0,0,15,0,0,22,461.312,0.774796,389327,14,0,23765.6,1974.38,2132.81,1584.38,4746020,0,0,14,0,0,0,0,0.68801,1.0007,1.03476,0.774796,47531.2,3948.75,4265.62,3168.75,9492040,734.689,9550960,0
471.886,0.3755,584773,12,0,2,2223.6,486379,0.289,0,17550,20280,4860,1458,1575,5250,3900,1170,5460553,14594070,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.891,0.356405,584773,12,0,4,1268.53,536110,0.196,0,13650,20540,9720,1134,1225,10500,7800,910,4288693,32171970,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.858,0.373378,584773,12,0,3,1730.15,715586,0.159,0,15600,20410,7290,1296,1400,7875,5850,1040,4286464,32205405,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.948,0.937453,584773,12,0,1,4064.94,999709,0.133,0,19500,20150,2430,1620,1750,2625,1950,1300,5433692,14996985,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.889,0.441296,584773,12,0,1,3694.15,168839,0.066,0,19500,20150,2430,1620,1750,2625,1950,1300,6264562,2533935,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.956,1.12341,584773,12,0,0,0,0,0.054,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.93,0.84365,584773,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.926,0.816755,584773,12,0,0,0,0,0.016,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.95,1.1583,584773,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.944,1.11668,584773,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.952,1.08344,584773,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.928,0.819385,584773,12,0,0,0,0,0.009,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.958,1.17176,584773,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.946,1.03794,584773,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.954,1.03433,584773,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
471.961,1.27738,584773,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,6433491,0,0,0,15,0,0,23,471.93,0.872941,584773,12,0,20109.4,1670.62,1804.69,1340.62,6031400,0,0,12,0,0,0,0,0.816755,1.12341,1.17176,0.872941,40218.8,3341.25,3609.38,2681.25,12062800,1101.15,12112600,0
582.594,0.602805,580323,11,0,1,3229.92,934925,0.289,0,17550,18330,2430,1458,1575,2625,1950,1170,4869110,14025225,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.61,0.623238,580323,11,0,2,2326.11,477066,0.196,0,15600,18460,4860,1296,1400,5250,3900,1040,4849813,14314680,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.558,0.601694,580323,11,0,2,2912.79,869408,0.159,0,15600,18460,4860,1296,1400,5250,3900,1040,4065129,26084940,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.684,0.746952,580323,11,0,2,2481.45,140974,0.133,0,15600,18460,4860,1296,1400,5250,3900,1040,5521996,4231935,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.602,0.672716,580323,11,0,1,4200.04,149615,0.066,0,17550,18330,2430,1458,1575,2625,1950,1170,5654420,2245575,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.716,0.869511,580323,11,0,1,4854.43,996215,0.054,0,17550,18330,2430,1458,1575,2625,1950,1170,4807820,14944575,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.654,0.71037,580323,11,0,0,0,0,0.029,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.637,0.658021,580323,11,0,1,3791.2,747573,0.016,0,17550,18330,2430,1458,1575,2625,1950,1170,5056462,11214945,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.692,0.951539,580323,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.668,0.874683,580323,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.7,0.873724,580323,11,0,0,0,0,0.012,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.645,0.669102,580323,11,0,0,0,0,0.009,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.724,0.888786,580323,11,0,0,0,0,0.005,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.676,0.811778,580323,11,0,0,0,0,0.005,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.708,0.810751,580323,11,0,0,0,0,0.002,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
582.733,0.983031,580323,11,0,0,0,0,0.002,0,19500,18200,0,1620,1750,0,0,1300,5804125,0,0,0,15,0,0,24,582.663,0.771794,580322,11,0,18281.3,1518.75,1640.62,1218.75,5441370,0,0,11,0,0,0,0,0.669102,0.874683,0.951539,0.771794,36562.5,3037.5,3281.25,2437.5,10882700,1092.81,10928100,0
432.182,0.324888,445143,14,0,5,1045.33,503817,0.289,0,15600,24310,12150,1296,1400,13125,9750,1040,3268487,37793055,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.183,0.351925,445143,14,0,5,907.081,436132,0.196,0,15600,24310,12150,1296,1400,13125,9750,1040,3606915,32716635,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.16,0.464029,445143,14,0,1,5618.08,59984,0.159,0,23400,23790,2430,1944,2100,2625,1950,1560,5727950,901110,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.231,0.816803,445143,14,0,2,922.679,513562,0.133,0,21450,23920,4860,1782,1925,5250,3900,1430,4760720,15409560,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.183,0.465539,445143,14,0,0,0,0,0.066,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.233,0.952507,445143,14,0,0,0,0,0.054,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.216,0.76792,445143,14,0,0,0,0,0.029,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.215,0.759372,445143,14,0,0,0,0,0.016,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.232,1.06,445143,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.231,1.06264,445143,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.232,0.955563,445143,14,0,0,0,0,0.012,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.216,0.775062,445143,14,0,0,0,0,0.009,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.234,0.971695,445143,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.231,0.969681,445143,14,0,0,0,0,0.005,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.233,0.874243,445143,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
432.234,1.11271,445143,14,0,0,0,0,0.002,0,25350,23660,0,2106,2275,0,0,1690,5788024,0,0,0,15,0,0,25,432.215,0.792786,445143,14,0,23765.6,1974.38,2132.81,1584.38,5426270,0,0,14,0,0,0,0,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
370.049,0.52188,610082,16,0,3,1850.24,646488,0.289,0,23400,27690,7290,1944,2100,7875,5850,1560,7212849,29096010,0,0,15,0,0,26,370.097,0.802776,610082,16,0,27421.9,2278.12,2460.94,1828.12,8580550,0,0,16,0,0,0,0,0.652792,0.991517,1.00107,0.802776,54843.8,4556.25,4921.88,3656.25,17161100,1148.6,17229100,0
370.069,0.603606,610082,16,0,2,2112.63,961233,0.196,0,25350,27560,4860,2106,2275,5250,3900,1690,7229937,28839690,0,0,15,0,0,26,370.097,0.802776,610082,16,0,27421.9,2278.12,2460.94,1828.12,8580550,0,0,16,0,0,0,0,0.652792,0.991517,1.00107,0.802776,54843.8,4556.25,4921.88,3656.25,17161100,1148.6,17229100,0
370.068,0.504149,610082,16,0,5,938.585,511588,0.159,0,19500,27950,12150,1620,1750,13125,9750,1300,6594191,38375880,0,0,15,0,0,26,370.097,0.802776,610082,16,0,27421.9,2278.12,2460.94,1828.12,8580550,0,0,16,0,0,0,0,0.652792,0.991517,1.00107,0.802776,54843.8,4556.25,4921.88,3656.25,17161100,1148.6,17229100,0
370.11,0.848514,610082,16,0,1,2819.92,203710,0.133,0,27300,27430,2430,2268,2450,2625,1950,1820,8948783,3057000,0,0,15,0,0,26,370.097,0.802776,610082,16,0,27421.9,2278.12,2460.94,1828.12,8580550,0,0,16,0,0,0,0,0.652792,0.991517,1.00107,0.802776,54843.8,4556.25,4921.88,3656.25,17161100,1148.6,17229100,0
370.068,0.641576,610082,16,0,0,0,0,0.066,0,29250,27300,0,2430,2625,0,0,1950,9152583,0,0,0,15,0,0,26,370.097,0.802776,610082,16,0,27421.9,2278.12,2460.94,1828.12,8580550,0,0,16,0,0,0,0,0.652792,0.991517,1.00107,0.802776,54843.8,4556.25,4921.88,3656.25,17161100,1148.6,17229100,0
370.112,0.993321,610082,16,0,1,678.13,72502,0.054,0,27300,27430,2430,2268,2450,2625,1950,1820,9079991,1088880,0,0,15,0,0,26,370.097,0.802776,610082,16,0,27421.9,2278.12,2460.94,1828.12,8580550,0,0,16,0,0,0,0,0.652792,0.991517,1.00107,0.802776,54843.8,4556.25,4921.88,3656.25,17161100,1148.6,17229100,0
370.097,0.667925,610082,16,0,2,2261.63,854596,0.029,0,25350,27560,4860,2106,2275,5250,3900,1690,7443212,25640565,0,0,15,0,0,26,370.097,0.802776,610082,16,0,27421.9,2278.12,2460.94,1828.12,8580550,0,0,16,0,0,0,0,0.652792,0.991517,1.00107,0.802776,54843.8,4556.25,4921.88,3656.25,17161100,1148.6,17229100,0
