,Feature1,Label
102,85.83159624999996,0
103,108.91959624999993,1
104,-194.3544037500001,0
105,180.57759624999997,1
106,108.91959624999993,1
107,130.0125962499999,0
108,84.82159624999997,1
109,-190.5004037500001,0
110,143.46359624999994,1
111,-341.5354037500001,0
112,109.92359624999996,1
113,-103.51640375000012,0
114,92.1805962499999,1
115,76.91259624999999,1
116,115.88859624999999,1
117,-74.10740375000013,0
118,-220.60840375000015,0
119,157.24659624999995,1
120,-18.63440375000005,1
121,73.86159624999993,1
122,-233.7844037500001,0
123,107.07159624999998,1
124,173.22159624999998,1
125,143.1565962499999,1
126,-64.13140375000013,0
127,-151.64840375000006,0
128,-238.5834037500001,0
129,-80.32340375000013,0
130,103.66559624999991,1
131,-257.6414037500001,0
132,426.18859625,0
133,-171.5184037500001,0
134,-260.8214037500001,0
135,-80.22440375000009,0
136,577.8685962500001,0
137,140.71859624999993,1
138,-106.8974037500001,0
139,108.10059624999998,1
140,-98.93940375000012,0
141,110.8585962499999,1
142,43.66759624999998,1
143,-122.4834037500001,0
144,61.59459624999989,1
145,108.91959624999993,1
146,161.89559624999995,1
147,-60.67040375000011,1
148,-248.4164037500001,0
149,-117.53940375000016,0
150,161.89559624999995,1
151,115.88859624999999,1
152,83.90859624999997,1
153,109.5085962499999,1
154,130.57159625,1
155,-240.5994037500001,0
156,120.6325962499999,1
157,-149.82740375000006,0
158,-172.21840375000014,0
159,-261.6604037500001,0
160,101.19359624999994,1
161,-248.44740375000012,0
162,95.98359624999989,1
163,99.88059624999995,1
164,240.93659625,0
165,-206.24140375000007,0
166,201.67859624999997,1
167,-184.84340375000005,0
168,-74.28940375000015,0
169,86.99059624999997,1
170,-44.15040375000013,1
171,-162.03640375000012,0
172,-155.89640375000013,0
173,577.9385962499999,0
174,-103.24440375000007,0
175,53.54359624999996,1
176,-25.00940375000005,0
177,-55.43340375000003,1
178,173.22059625000003,1
179,121.87759624999993,1
180,0.5805962499998715,0
181,120.63359624999987,1
182,-170.9464037500001,0
183,426.3385962500001,0
184,121.87759624999993,1
185,-233.8164037500001,0
186,-174.66840375000004,0
187,301.90959625,0
188,238.15359624999996,0
189,145.13359624999987,0
190,129.76559624999996,1
191,73.51959624999996,1
192,73.5215962499999,1
193,92.18159624999988,1
194,60.49659624999993,0
195,-64.12440375000007,0
196,-135.37440375000008,0
197,121.87859624999989,1
198,-278.95240375000014,0
199,130.56959624999993,1
200,-194.33540375000007,0
201,120.63359624999987,1
202,180.57759624999997,1
203,45.55259624999997,0
204,-98.98240375000012,0
205,85.81159625,1
206,-248.62740375000013,0
207,-195.43940375000008,0
208,-279.01340375000007,0
209,100.67759624999998,1
210,99.88059624999995,1
211,-70.11440375000008,1
212,120.63459624999997,1
213,-71.09540375000007,1
214,83.81359624999995,1
215,-96.74040375000007,1
216,86.18559624999989,1
217,56.2525962499999,0
218,121.87759624999993,1
219,155.07659625,1
220,-172.16840375000004,0
221,109.08559624999988,1
222,-277.1744037500001,0
223,-65.88940375000006,0
