Miner Avg Block Size,Hash Rate,Iteration,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic/node,Mean Block Size_x,Miner Avg Block Gen Interval,Label
329268.0,0.005,80,652.137,652.538,652.628,611.597,995.159,536923,63674.6,1
467862.0,0.012,99,614.206,614.689,614.819,576.086,944.735,508649,49514.9,1
0.0,0.054,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,0.0,0
503321.0,0.002,46,343.936,344.273,344.315,322.608,965.201,520742,180297.0,1
483006.0,0.133,30,136.854,137.112,137.144,128.439,972.545,526650,5808.7,1
489183.0,0.133,26,219.911,220.15,220.211,206.311,969.633,525642,5333.46,1
452473.0,0.3,15,326.229,326.501,326.604,305.989,943.456,499138,2161.38,1
562689.0,0.029,93,356.473,356.804,356.855,334.358,1016.43,548039,27821.0,1
559351.0,0.012,99,614.206,614.689,614.819,576.086,944.735,508649,55293.5,1
0.0,0.002,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,0.0,0
0.0,0.012,4,0.66929,0.897063,0.935389,0.757009,990.696,525864,0.0,0
567695.0,0.054,97,195.433,195.635,195.658,183.335,970.88,524277,10291.1,1
599666.0,0.196,38,0.712593,0.79259,0.897001,0.743848,1100.56,584460,2331.89,0
926881.0,0.054,84,0.82566,0.978922,1.03866,0.851845,1211.85,643812,5799.99,0
579714.0,0.012,75,253.117,253.418,253.498,237.472,994.27,538681,39862.3,1
559004.0,0.133,31,0.596539,0.702816,0.749286,0.642436,735.085,389539,1533.69,0
444577.0,0.005,50,390.773,391.064,391.143,366.505,964.881,520744,63199.7,1
549485.0,0.159,63,643.659,644.054,644.128,603.652,974.214,524237,3782.42,1
0.0,0.012,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,0.0,0
0.0,0.012,85,0.814196,1.08375,1.18895,0.885673,1377.25,732029,0.0,0
0.0,0.002,19,0.628019,0.811891,0.859728,0.715855,966.596,513011,0.0,0
0.0,0.002,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
0.0,0.016,89,0.689497,0.991239,1.07558,0.782841,882.987,468419,0.0,0
459435.0,0.016,27,343.731,344.109,344.159,322.443,991.295,535282,37372.1,1
0.0,0.054,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,0.0,0
404181.0,0.012,98,353.119,353.426,353.464,331.21,926.811,501392,46784.3,1
0.0,0.005,53,0.6334,0.810344,0.844582,0.701385,669.747,354691,0.0,0
458037.0,0.054,92,412.129,412.535,412.571,386.586,994.961,537001,13517.8,1
618011.0,0.005,87,525.23,525.558,525.633,492.571,982.095,529463,73438.2,1
0.0,0.016,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
576116.0,0.159,75,253.117,253.418,253.498,237.472,994.27,538681,3669.7,1
0.0,0.005,66,0.724818,0.967011,1.0161,0.822386,1237.3,657387,0.0,0
478145.0,0.012,93,356.473,356.804,356.855,334.358,1016.43,548039,82384.2,1
0.0,0.009,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
577468.0,0.016,2,625.239,625.729,625.853,586.427,1011.16,544223,41957.9,1
584655.0,0.159,21,0.664209,0.971515,0.990242,0.791796,1126.21,598137,533.565,0
55286.0,0.196,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,5949.34,0
233713.0,0.012,63,643.659,644.054,644.128,603.652,974.214,524237,37066.3,1
501139.0,0.005,26,219.911,220.15,220.211,206.311,969.633,525642,57459.3,1
695584.0,0.002,59,387.318,387.57,387.724,363.287,935.035,504824,171326.0,1
527168.0,0.159,73,599.358,599.832,599.962,562.16,946.802,509492,4508.37,1
520231.0,0.133,56,447.982,448.344,448.424,420.18,918.404,495432,4432.73,1
0.0,0.159,73,0.740077,1.13212,1.2236,0.857515,1043.87,554224,0.0,0
0.0,0.029,23,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0.0,0
991849.0,0.133,85,0.814196,1.08375,1.18895,0.885673,1377.25,732029,3822.15,0
532802.0,0.066,75,253.117,253.418,253.498,237.472,994.27,538681,7741.42,1
0.0,0.005,30,0.692586,0.994509,1.03875,0.787354,863.18,457856,0.0,0
477764.0,0.066,35,416.324,416.718,416.749,390.509,971.288,523676,8371.2,1
0.0,0.005,42,0.636667,0.799201,0.827051,0.711326,859.692,455996,0.0,0
525734.0,0.016,65,461.6,461.978,462.02,432.939,962.396,520341,36548.3,1
584871.0,0.054,80,652.137,652.538,652.628,611.597,995.159,536923,12237.7,1
0.0,0.002,61,0.726917,1.01247,1.05379,0.793065,874.251,463760,0.0,0
803540.0,0.289,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,1683.13,0
715425.0,0.012,36,482.108,482.423,482.487,452.162,984.258,530521,37248.4,1
486036.0,0.3,91,162.044,162.289,162.321,152.056,1008.24,531029,2159.82,1
503990.0,0.133,29,273.36,273.632,273.662,256.429,988.902,532599,4331.74,1
0.0,0.002,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,0.0,0
0.0,0.009,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,0.0,0
529753.0,0.159,32,411.683,411.967,412.116,386.144,941.402,508079,4003.74,1
190665.0,0.002,4,460.552,461.019,461.047,431.996,975.891,526357,502092.0,1
0.0,0.002,53,0.6334,0.810344,0.844582,0.701385,669.747,354691,0.0,0
518721.0,0.054,21,520.737,521.18,521.209,488.418,982.408,530218,10787.7,1
0.0,0.005,89,0.689497,0.991239,1.07558,0.782841,882.987,468419,0.0,0
345565.0,0.005,25,576.521,576.989,577.029,540.709,959.627,517337,124425.0,1
990324.0,0.002,4,460.552,461.019,461.047,431.996,975.891,526357,137208.0,1
474505.0,0.005,61,439.64,440.002,440.084,412.374,968.594,522386,141127.0,1
0.0,0.002,81,0.666985,0.870523,0.93077,0.729491,856.106,454083,0.0,0
523281.0,0.185,6,366.84,367.196,367.214,344.106,944.674,509639,3665.36,1
621207.0,0.012,83,399.43,399.78,399.827,374.659,1007.24,543340,59090.6,1
640996.0,0.012,42,339.741,340.03,340.054,318.677,979.093,527410,72319.9,1
571247.0,0.066,91,162.044,162.289,162.321,152.056,1008.24,546245,8087.74,1
0.0,0.009,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,0.0,0
741286.0,0.002,70,366.328,366.697,366.77,343.635,938.876,506636,123524.0,1
547520.0,0.159,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,2072.67,0
683966.0,0.066,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,5693.82,0
513486.0,0.016,50,390.773,391.064,391.143,366.505,964.881,520744,30415.1,1
484490.0,0.133,10,439.64,440.002,440.084,412.374,968.594,522386,5027.8,1
509165.0,0.185,1,611.904,612.378,612.423,573.893,973.376,524621,3613.73,1
302056.0,0.012,43,219.743,220.042,220.087,206.167,968.953,523681,78074.3,1
790701.0,0.133,70,0.707423,0.921784,0.949004,0.787627,1114.43,591857,1530.47,0
242740.0,0.002,57,366.84,367.196,367.214,344.106,944.674,509639,94279.2,1
543661.0,0.054,84,526.066,526.46,526.669,493.43,981.3,528476,11435.8,1
0.0,0.016,13,0.659584,0.728282,0.774308,0.693527,955.497,507091,0.0,0
536223.0,0.066,14,461.6,461.978,462.02,432.939,962.396,520341,9416.77,1
618824.0,0.196,96,0.703147,0.957822,1.06773,0.807032,1110.42,589718,2314.28,0
512822.0,0.012,44,302.852,303.127,303.18,284.081,990.133,535989,38958.8,1
492581.0,0.016,60,259.097,259.361,259.451,243.053,997.652,539061,27790.9,1
246864.0,0.054,8,0.613007,0.833959,0.881533,0.708761,795.806,421923,2102.06,0
81457.0,0.066,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,4903.04,0
737422.0,0.159,18,0.846427,1.20275,1.31332,0.937192,1484.9,789442,222.333,0
519161.0,0.133,73,599.358,599.832,599.962,562.16,946.802,509492,4997.42,1
0.0,0.009,46,0.751953,0.873435,0.972134,0.795413,1130.02,600173,0.0,0
558550.0,0.066,78,139.946,140.149,140.213,131.335,963.011,521525,8316.11,1
748064.0,0.009,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,2808.92,0
515486.0,0.159,43,219.743,220.042,220.087,206.167,968.953,523681,3743.16,1
787983.0,0.009,8,387.318,387.57,387.724,363.287,935.035,504824,79797.1,1
0.0,0.002,6,0.694293,0.844065,0.962721,0.777906,1226.12,651425,0.0,0
808300.0,0.012,69,491.679,492.119,492.161,461.153,966.249,521747,70760.3,1
686056.0,0.196,18,0.846427,1.20275,1.31332,0.937192,1484.9,789442,965.183,0
573151.0,0.002,39,310.26,310.521,310.627,291.022,949.606,512980,115233.0,1
573861.0,0.289,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,700.302,0
553432.0,0.012,63,643.659,644.054,644.128,603.652,974.214,524237,77091.0,1
510119.0,0.159,25,576.521,576.989,577.029,540.709,959.627,517337,4127.65,1
715876.0,0.002,10,439.64,440.002,440.084,412.374,968.594,522386,91683.8,1
523661.0,0.066,42,339.741,340.03,340.054,318.677,979.093,527410,9310.11,1
0.0,0.012,80,0.676665,1.0054,1.10315,0.795797,1011.27,536837,0.0,0
649099.0,0.289,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,1336.58,0
0.0,0.002,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,0.0,0
548748.0,0.185,14,461.6,461.978,462.02,432.939,962.396,520341,3575.08,1
440547.0,0.3,10,439.64,440.002,440.084,412.374,968.594,503734,2029.0,1
457338.0,0.196,95,0.722448,1.00162,1.06269,0.789512,781.306,414190,766.307,0
477488.0,0.3,42,339.741,340.03,340.054,318.677,979.093,516655,2500.53,1
450322.0,0.009,33,246.783,247.037,247.12,231.504,958.496,517321,60341.2,1
722732.0,0.005,83,399.43,399.78,399.827,374.659,1007.24,543340,143709.0,1
438082.0,0.009,50,390.773,391.064,391.143,366.505,964.881,520744,45460.4,1
0.0,0.012,86,0.668537,0.895589,0.927563,0.752981,691.321,366198,0.0,0
0.0,0.005,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,0.0,0
384006.0,0.002,38,478.84,479.234,479.289,449.112,969.937,522982,131137.0,1
0.0,0.029,45,0.797023,0.997639,1.11507,0.841513,1246.57,662333,0.0,0
915825.0,0.009,36,482.108,482.423,482.487,452.162,984.258,530521,65432.4,1
0.0,0.133,67,0.809653,1.14364,1.25813,0.886131,1239.21,658403,0.0,0
0.0,0.012,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,0.0,0
108251.0,0.002,73,599.358,599.832,599.962,562.16,946.802,509492,116775.0,1
0.0,0.005,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,0.0,0
240824.0,0.012,92,0.712741,0.805857,0.877225,0.759304,1112.03,590575,4139.71,0
0.0,0.066,64,0.749669,1.03024,1.17849,0.835917,1140.0,605493,0.0,0
668753.0,0.066,71,381.73,381.967,382.031,358.018,1001.14,540248,10989.5,1
713565.0,0.005,27,343.731,344.109,344.159,322.443,991.295,535282,83053.3,1
946964.0,0.159,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,702.694,0
0.0,0.066,51,0.756426,1.08716,1.18883,0.856325,1182.69,628259,0.0,0
626926.0,0.012,34,212.778,212.996,213.074,199.632,938.41,508032,50055.0,1
705392.0,0.009,16,500.3,500.679,500.764,469.221,989.21,533283,139432.0,1
65866.0,0.012,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,2512.17,0
539445.0,0.029,10,439.64,440.002,440.084,412.374,968.594,522386,15895.2,1
0.0,0.029,93,0.789483,1.03517,1.15893,0.857874,1172.13,622630,0.0,0
694149.0,0.009,62,212.294,212.551,212.617,199.183,993.499,537113,110149.0,1
649380.0,0.289,57,0.676917,0.986722,1.05401,0.775022,812.749,430959,1894.82,0
0.0,0.012,48,0.738834,0.949851,0.982396,0.782377,888.553,471388,0.0,0
708697.0,0.002,58,496.351,496.698,496.744,465.526,994.148,537090,189143.0,1
0.0,0.133,93,0.789483,1.03517,1.15893,0.857874,1172.13,622630,0.0,0
0.0,0.066,28,0.64539,0.741664,0.750662,0.678196,680.406,360376,0.0,0
428027.0,0.196,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,680.33,0
530092.0,0.133,97,195.433,195.635,195.658,183.335,970.88,524277,4774.24,1
522202.0,0.066,41,323.472,323.81,323.826,303.43,956.665,516865,7801.08,1
610544.0,0.289,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,1871.54,0
602117.0,0.054,58,496.351,496.698,496.744,465.526,994.148,537090,11928.3,1
433955.0,0.012,28,506.143,506.546,506.575,474.715,919.284,495645,38639.2,1
539917.0,0.029,33,246.783,247.037,247.12,231.504,958.496,517321,17363.3,1
642008.0,0.159,8,0.613007,0.833959,0.881533,0.708761,795.806,421923,2317.74,0
190665.0,0.002,55,460.552,461.019,461.047,431.996,975.891,526357,502092.0,1
608407.0,0.012,39,310.26,310.521,310.627,291.022,949.606,512980,73445.0,1
0.0,0.012,38,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0.0,0
0.0,0.012,89,0.689497,0.991239,1.07558,0.782841,882.987,468419,0.0,0
618113.0,0.054,93,356.473,356.804,356.855,334.358,1016.43,548039,10811.1,1
749242.0,0.133,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,5234.62,0
949579.0,0.054,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,2886.15,0
0.0,0.133,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,0.0,0
513860.0,0.005,59,387.318,387.57,387.724,363.287,935.035,504824,101881.0,1
0.0,0.029,34,0.625517,0.860879,0.883507,0.742144,768.558,407391,0.0,0
518279.0,0.029,6,366.84,367.196,367.214,344.106,944.674,509639,20569.4,1
532756.0,0.159,85,290.074,290.436,290.446,272.115,962.853,520579,3926.04,1
357402.0,0.005,19,348.617,348.966,349.028,327.01,1017.86,551127,57284.1,1
533819.0,0.289,1,0.800122,1.04929,1.14366,0.843756,1065.44,565725,1111.5,0
324237.0,0.002,98,353.119,353.426,353.464,331.21,926.811,501392,194718.0,1
0.0,0.012,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,0.0,0
0.0,0.002,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,0.0,0
0.0,0.054,88,0.661018,0.818773,0.848512,0.721232,933.342,495276,0.0,0
0.0,0.012,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,0.0,0
492799.0,0.159,24,320.87,321.128,321.159,300.946,948.277,512820,3612.59,1
915262.0,0.002,82,630.126,630.556,630.642,590.985,943.505,507641,170211.0,1
524547.0,0.133,65,461.6,461.978,462.02,432.939,962.396,520341,4891.56,1
618528.0,0.066,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,1962.33,0
0.0,0.012,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,0.0,0
503817.0,0.289,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,1045.33,0
0.0,0.159,55,0.680853,0.894507,0.949629,0.773098,1164.47,618543,0.0,0
482164.0,0.054,19,348.617,348.966,349.028,327.01,1017.86,551127,13071.8,1
0.0,0.009,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,0.0,0
684784.0,0.159,45,0.797023,0.997639,1.11507,0.841513,1246.57,662333,1902.49,0
513531.0,0.185,69,491.679,492.119,492.161,461.153,966.249,521747,3201.81,1
994992.0,0.054,60,0.697807,0.78886,0.887863,0.751847,1083.72,575478,4259.36,0
0.0,0.002,85,0.814196,1.08375,1.18895,0.885673,1377.25,732029,0.0,0
945661.0,0.002,83,399.43,399.78,399.827,374.659,1007.24,543340,21751.5,1
371407.0,0.289,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,2040.27,0
604312.0,0.002,2,625.239,625.729,625.853,586.427,1011.16,544223,279281.0,1
0.0,0.002,67,0.809653,1.14364,1.25813,0.886131,1239.21,658403,0.0,0
504790.0,0.185,34,212.778,212.996,213.074,199.632,938.41,508032,3255.05,1
0.0,0.005,27,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0.0,0
554188.0,0.066,30,136.854,137.112,137.144,128.439,972.545,526650,10107.8,1
0.0,0.016,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,0.0,0
512929.0,0.066,56,447.982,448.344,448.424,420.18,918.404,495432,7864.55,1
502602.0,0.066,8,387.318,387.57,387.724,363.287,935.035,504824,9138.53,1
0.0,0.002,98,0.686726,0.989598,1.09981,0.800546,1081.97,574545,0.0,0
373496.0,0.159,51,0.756426,1.08716,1.18883,0.856325,1182.69,628259,1949.2,0
363104.0,0.012,32,0.640847,0.808355,0.834609,0.705667,775.429,411055,2753.27,0
571827.0,0.185,0,492.51,492.899,492.977,461.931,1001.38,539467,3098.57,1
599048.0,0.133,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,2544.71,0
0.0,0.009,42,0.636667,0.799201,0.827051,0.711326,859.692,455996,0.0,0
580270.0,0.133,2,625.239,625.729,625.853,586.427,1011.16,544223,4856.99,1
747575.0,0.005,28,506.143,506.546,506.575,474.715,919.284,495645,163120.0,1
0.0,0.012,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
502643.0,0.054,1,611.904,612.378,612.423,573.893,973.376,524621,13998.3,1
0.0,0.133,72,0.804439,1.2282,1.27143,0.897546,1103.4,585971,0.0,0
589880.0,0.012,84,526.066,526.46,526.669,493.43,981.3,528476,45403.2,1
0.0,0.005,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,0.0,0
621295.0,0.012,32,411.683,411.967,412.116,386.144,941.402,508079,52037.5,1
0.0,0.005,69,0.762012,1.05922,1.13596,0.82035,895.697,475198,0.0,0
998351.0,0.005,7,0.69017,0.784473,0.861041,0.723212,899.581,477269,1380.28,0
556900.0,0.029,44,0.608292,0.908287,1.00163,0.765848,1065.25,565624,3984.49,0
0.0,0.012,40,0.669203,1.01048,1.07695,0.799599,972.571,516198,0.0,0
0.0,0.002,40,0.669203,1.01048,1.07695,0.799599,972.571,516198,0.0,0
768946.0,0.002,81,338.107,338.402,338.471,317.153,967.889,522208,99814.9,1
0.0,0.012,31,0.596539,0.702816,0.749286,0.642436,735.085,389539,0.0,0
592672.0,0.029,50,390.773,391.064,391.143,366.505,964.881,520744,21618.0,1
174144.0,0.012,98,0.686726,0.989598,1.09981,0.800546,1081.97,574545,1117.43,0
0.0,0.002,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,0.0,0
373139.0,0.002,86,396.405,396.735,396.869,371.82,921.732,496638,297718.0,1
0.0,0.002,55,0.680853,0.894507,0.949629,0.773098,1164.47,618543,0.0,0
271288.0,0.002,92,412.129,412.535,412.571,386.586,994.961,537001,293255.0,1
574566.0,0.002,15,326.229,326.501,326.604,305.989,943.456,509562,127612.0,1
459437.0,0.016,38,478.84,479.234,479.289,449.112,969.937,522982,44882.6,1
629606.0,0.012,49,313.0,313.243,313.301,293.58,937.788,505990,39975.7,1
591500.0,0.029,9,259.097,259.361,259.451,243.053,997.652,539061,22010.6,1
987664.0,0.196,1,0.800122,1.04929,1.14366,0.843756,1065.44,565725,1948.9,0
746684.0,0.002,41,323.472,323.81,323.826,303.43,956.665,516865,126162.0,1
0.0,0.054,4,0.66929,0.897063,0.935389,0.757009,990.696,525864,0.0,0
0.0,0.012,26,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0.0,0
825241.0,0.005,10,439.64,440.002,440.084,412.374,968.594,522386,156265.0,1
219891.0,0.289,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,1567.14,0
497040.0,0.289,65,0.602118,0.737494,0.79176,0.671485,984.468,522543,2025.76,0
994415.0,0.196,59,0.647971,1.17288,1.20052,0.893706,1453.71,772806,1320.15,0
530732.0,0.159,68,335.047,335.331,335.384,314.265,1012.33,545810,3609.14,1
436132.0,0.196,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,907.081,0
559685.0,0.002,63,643.659,644.054,644.128,603.652,974.214,524237,0.0,1
0.0,0.002,60,0.697807,0.78886,0.887863,0.751847,1083.72,575478,0.0,0
201614.0,0.289,49,0.663345,0.95889,0.981899,0.7603,740.302,392321,1776.46,0
0.0,0.133,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,0.0,0
0.0,0.002,22,0.68801,1.0007,1.03476,0.774796,734.689,389327,0.0,0
434065.0,0.005,12,643.659,644.054,644.128,603.652,974.214,524237,86157.3,1
0.0,0.009,87,0.67022,0.930045,0.971915,0.737162,621.95,329200,0.0,0
542140.0,0.009,76,514.48,514.868,514.962,482.53,957.06,515477,43525.0,1
0.0,0.029,91,0.696291,0.84746,0.885811,0.775281,1390.27,738969,0.0,0
0.0,0.009,81,0.666985,0.870523,0.93077,0.729491,856.106,454083,0.0,0
0.0,0.066,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
662886.0,0.012,31,434.656,435.07,435.111,407.711,1008.87,544165,45121.9,1
547322.0,0.159,17,214.815,215.014,215.06,201.515,1022.91,552665,3939.99,1
703363.0,0.289,32,0.640847,0.808355,0.834609,0.705667,775.429,411055,808.311,0
926914.0,0.005,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,5851.42,0
578013.0,0.009,80,652.137,652.538,652.628,611.597,995.159,536923,57883.6,1
751389.0,0.289,44,0.608292,0.908287,1.00163,0.765848,1065.25,565624,1363.13,0
487335.0,0.002,93,356.473,356.804,356.855,334.358,1016.43,548039,136668.0,1
470973.0,0.066,69,491.679,492.119,492.161,461.153,966.249,521747,8419.91,1
343484.0,0.133,51,0.756426,1.08716,1.18883,0.856325,1182.69,628259,1684.63,0
510478.0,0.185,66,326.229,326.501,326.604,305.989,943.456,509562,3251.92,1
572139.0,0.196,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,1984.33,0
513335.0,0.133,91,162.044,162.289,162.321,152.056,1008.24,546245,4683.54,1
0.0,0.002,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
0.0,0.029,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
669172.0,0.029,59,0.647971,1.17288,1.20052,0.893706,1453.71,772806,2895.57,0
0.0,0.005,57,0.676917,0.986722,1.05401,0.775022,812.749,430959,0.0,0
667557.0,0.196,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,1675.65,0
747053.0,0.133,46,0.751953,0.873435,0.972134,0.795413,1130.02,600173,1483.44,0
440721.0,0.289,20,0.592206,0.68474,0.740479,0.633862,851.205,423412,1499.92,0
600322.0,0.066,60,259.097,259.361,259.451,243.053,997.652,539061,10217.5,1
0.0,0.009,95,0.722448,1.00162,1.06269,0.789512,781.306,414190,0.0,0
0.0,0.012,0,0.691152,0.85408,0.904384,0.718881,746.894,395836,0.0,0
0.0,0.012,8,0.613007,0.833959,0.881533,0.708761,795.806,421923,0.0,0
0.0,0.016,69,0.762012,1.05922,1.13596,0.82035,895.697,475198,0.0,0
384987.0,0.196,80,0.676665,1.0054,1.10315,0.795797,1011.27,536837,1241.27,0
0.0,0.012,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,0.0,0
477508.0,0.066,34,212.778,212.996,213.074,199.632,938.41,508032,10119.9,1
0.0,0.066,66,0.724818,0.967011,1.0161,0.822386,1237.3,657387,0.0,0
621730.0,0.005,47,516.173,516.633,516.742,484.145,998.115,539134,149117.0,1
316674.0,0.066,0,0.691152,0.85408,0.904384,0.718881,746.894,395836,5713.0,0
393892.0,0.002,72,287.286,287.602,287.655,269.489,989.706,534007,253517.0,1
499597.0,0.002,65,461.6,461.978,462.02,432.939,962.396,520341,181022.0,1
0.0,0.066,89,0.689497,0.991239,1.07558,0.782841,882.987,468419,0.0,0
0.0,0.005,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
500188.0,0.012,52,611.904,612.378,612.423,573.893,973.376,524621,42644.6,1
749300.0,0.289,75,0.650614,0.787116,0.832724,0.706129,981.397,520905,3101.95,0
424051.0,0.3,70,366.328,366.697,366.77,343.635,938.876,486271,2080.77,1
523239.0,0.133,42,339.741,340.03,340.054,318.677,979.093,527410,5013.55,1
522572.0,0.185,24,320.87,321.128,321.159,300.946,948.277,512820,3328.3,1
513562.0,0.133,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,922.679,0
645264.0,0.005,45,433.198,433.599,433.627,406.338,1008.83,544197,93079.6,1
0.0,0.066,45,0.797023,0.997639,1.11507,0.841513,1246.57,662333,0.0,0
0.0,0.012,20,0.592206,0.68474,0.740479,0.633862,851.205,412685,0.0,0
499822.0,0.029,73,599.358,599.832,599.962,562.16,946.802,509492,22072.0,1
476673.0,0.054,30,136.854,137.112,137.144,128.439,972.545,526650,11107.4,1
653084.0,0.012,24,320.87,321.128,321.159,300.946,948.277,512820,98641.4,1
702567.0,0.005,75,0.650614,0.787116,0.832724,0.706129,981.397,520905,2609.65,0
583166.0,0.012,76,514.48,514.868,514.962,482.53,957.06,515477,53526.9,1
749613.0,0.289,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,1871.65,0
496825.0,0.185,76,514.48,514.868,514.962,482.53,957.06,515477,3751.58,1
678859.0,0.054,96,0.703147,0.957822,1.06773,0.807032,1110.42,589718,2847.83,0
560709.0,0.012,68,335.047,335.331,335.384,314.265,1012.33,545810,49194.7,1
549485.0,0.159,12,643.659,644.054,644.128,603.652,974.214,524237,3782.42,1
393681.0,0.009,28,506.143,506.546,506.575,474.715,919.284,495645,47409.8,1
644739.0,0.016,48,348.843,349.115,349.154,327.194,960.232,518561,42664.3,1
0.0,0.054,90,0.673366,0.841643,0.8677,0.738422,908.86,482218,0.0,0
0.0,0.005,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,0.0,0
329989.0,0.005,84,526.066,526.46,526.669,493.43,981.3,528476,153927.0,1
0.0,0.002,5,0.776426,1.02503,1.04553,0.830488,1126.85,598481,0.0,0
589319.0,0.029,80,652.137,652.538,652.628,611.597,995.159,536923,25596.1,1
550324.0,0.185,54,452.465,452.835,452.894,424.385,989.392,532382,3146.99,1
0.0,0.012,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,0.0,0
613060.0,0.002,36,482.108,482.423,482.487,452.162,984.258,530521,372518.0,1
