Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
586.279,0.768557,575478,0,0.0,0.0,0.009,17550,16380,0,1458,1575,0,0,1170,5180112,0,60,586.289,0.751847,575478,16453.1,1366.87,1476.56,1096.88,4856360,0.697807,0.78886,0.887863,0.751847,32906.2,2733.75,2953.12,2193.75,9712710,1083.72,9753500,0
819.78,0.752395,558228,0,0.0,0.0,0.005,13650,12740,0,1134,1225,0,0,910,3908224,0,62,819.816,0.734111,558228,12796.9,1063.12,1148.44,853.125,3663960,0.648697,0.834026,0.85644,0.734111,25593.8,2126.25,2296.88,1706.25,7327920,1051.38,7359640,0
799.728,460.885,526357,14,31441.1,473488.0,0.012,1427116,1366820,34020,105300,120716,36750,27300,87596,388197589,99451335,4,786.253,424.758,525438,1363510.0,100845.0,115468.0,83827.5,370151000,460.552,461.019,461.047,431.996,2727030.0,201690.0,230936.0,167655.0,740302000,975.891,743629000,1
494.312,0.630829,358722,0,0.0,0.0,0.029,21450,20020,0,1782,1925,0,0,1430,3946932,0,99,494.366,0.745328,358722,20109.4,1670.62,1804.69,1340.62,3700250,0.593446,0.914479,0.934888,0.745328,40218.8,3341.25,3609.38,2681.25,7400500,677.304,7450350,0
441.192,1.09127,554224,0,0.0,0.0,0.005,23400,21840,0,1944,2100,0,0,1560,6651768,0,73,441.175,0.857515,554224,21937.5,1822.5,1968.75,1462.5,6236030,0.740077,1.13212,1.2236,0.857515,43875.0,3645.0,3937.5,2925.0,12472100,1043.87,12526400,0
505.008,0.510435,457856,0,0.0,0.0,0.196,21450,20020,0,1782,1925,0,0,1430,5037403,0,30,504.957,0.787354,457856,20109.4,1670.62,1804.69,1340.62,4722570,0.692586,0.994509,1.03875,0.787354,40218.8,3341.25,3609.38,2681.25,9445130,863.18,9494980,0
596.084,0.609838,455996,1,3875.82,57891.0,0.289,17550,18330,2430,1458,1575,2625,1950,1170,4502874,869715,42,596.031,0.711326,455996,18281.3,1518.75,1640.62,1218.75,4275800,0.636667,0.799201,0.827051,0.711326,36562.5,3037.5,3281.25,2437.5,8551600,859.692,8596920,0
469.117,0.599875,598137,1,4641.2,749564.0,0.066,21450,21970,2430,1782,1925,2625,1950,1430,6429071,11244810,21,469.167,0.791796,598137,21937.5,1822.5,1968.75,1462.5,6730050,0.664209,0.971515,0.990242,0.791796,43875.0,3645.0,3937.5,2925.0,13460100,1126.21,13514500,0
533.863,0.702939,606000,0,0.0,0.0,0.009,21450,20020,0,1782,1925,0,0,1430,6666992,0,33,533.871,0.812939,606000,20109.4,1670.62,1804.69,1340.62,6250300,0.702939,0.995297,1.1098,0.812939,40218.8,3341.25,3609.38,2681.25,12500600,1140.95,12550500,0
1116.14,0.250149,329200,3,1365.25,470062.0,0.289,3900,9490,7290,324,350,7875,5850,260,235992,21156840,87,1116.03,0.737162,329200,9140.63,759.375,820.312,609.375,1543540,0.67022,0.930045,0.971915,0.737162,18281.2,1518.75,1640.62,1218.75,3087090,621.95,3109750,0
816.817,643.699,524237,17,34289.1,571794.0,0.016,1385884,1334450,41310,101412,116759,44625,33150,84584,374077142,145830465,12,805.187,595.084,523363,1330340.0,97655.6,112251.0,81369.4,359812000,643.659,644.054,644.128,603.652,2660690.0,195311.0,224501.0,162739.0,719623000,974.214,722867000,1
516.645,0.914954,760126,0,0.0,0.0,0.133,21450,20020,0,1782,1925,0,0,1430,8362374,0,79,516.627,0.881037,760126,20109.4,1670.62,1804.69,1340.62,7839730,0.686959,1.12129,1.20197,0.881037,40218.8,3341.25,3609.38,2681.25,15679500,1429.94,15729300,0
517.027,0.886849,590575,1,4139.71,240824.0,0.012,19500,20150,2430,1620,1750,2625,1950,1300,6256405,3613710,92,517.052,0.759304,590575,20109.4,1670.63,1804.69,1340.62,6091240,0.712741,0.805857,0.877225,0.759304,40218.8,3341.25,3609.37,2681.25,12182500,1112.03,12232300,0
794.56,459.391,529206,11,49440.8,229609.0,0.012,1437524,1370070,26730,107244,122249,28875,21450,88904,395496733,37900335,18,780.796,422.905,528119,1367790.0,102212.0,116413.0,84688.1,373147000,458.82,459.22,459.269,430.339,2735580.0,204424.0,232826.0,169376.0,746294000,979.916,749636000,1
908.682,220.1,525642,11,48498.7,477708.0,0.012,1260686,1200810,26730,99954,110486,28875,21450,81326,341198876,78836745,26,889.045,201.868,524168,1202000.0,95377.5,105385.0,77583.8,324801000,219.911,220.15,220.211,206.311,2404010.0,190755.0,210771.0,155168.0,649602000,969.633,652563000,1
580.13,1.16692,594149,0,0.0,0.0,0.005,19500,18200,0,1620,1750,0,0,1300,5942387,0,37,580.093,0.902681,594149,18281.3,1518.75,1640.62,1218.75,5570990,0.805766,1.22612,1.30296,0.902681,36562.5,3037.5,3281.25,2437.5,11142000,1118.73,11187300,0
834.318,366.756,506636,115,5216.3,473958.0,0.133,1171220,1323530,279450,86508,99120,301875,224250,71940,309814160,817733265,70,819.718,337.636,505029,1308250.0,98566.9,111792.0,81459.4,341559000,366.328,366.697,366.77,343.635,2616510.0,197134.0,223584.0,162919.0,683118000,938.876,686318000,1
818.109,310.429,512980,1,154265.0,990284.0,0.005,1420750,1332370,2430,110322,123225,2625,1950,90330,374572552,14855610,39,803.726,285.911,511759,1333780.0,103579.0,115688.0,84806.2,352090000,310.26,310.521,310.627,291.022,2667560.0,207158.0,231375.0,169612.0,704180000,949.606,707456000,1
743.345,625.341,544223,31,17537.0,498398.0,0.029,1498584,1469130,75330,106920,124734,81375,60450,89904,422708842,231796890,2,732.797,578.14,543394,1461590.0,104946.0,122024.0,88063.1,410777000,625.239,625.729,625.853,586.427,2923190.0,209891.0,244048.0,176126.0,821554000,1011.16,825107000,1
469.158,0.727046,598137,0,0.0,0.0,0.029,23400,21840,0,1944,2100,0,0,1560,7178725,0,21,469.167,0.791796,598137,21937.5,1822.5,1968.75,1462.5,6730050,0.664209,0.971515,0.990242,0.791796,43875.0,3645.0,3937.5,2925.0,13460100,1126.21,13514500,0
459.725,0.608525,411055,1,2712.03,327135.0,0.066,23400,23790,2430,1944,2100,2625,1950,1560,5017663,4908375,32,459.759,0.705667,411055,23765.6,1974.38,2132.81,1584.38,5010830,0.640847,0.808355,0.834609,0.705667,47531.2,3948.75,4265.62,3168.75,10021700,775.429,10080600,0
789.682,482.128,528906,55,10671.4,527321.0,0.054,1364716,1388530,133650,100116,115116,144375,107250,83436,372492786,435114120,64,777.534,444.909,527578,1379970.0,102212.0,116945.0,84924.4,376407000,481.747,482.076,482.248,451.852,2759940.0,204424.0,233889.0,169849.0,752813000,982.054,756181000,1
757.084,381.998,540248,153,3889.91,569273.0,0.133,1238906,1461330,371790,91206,104681,401625,298350,75926,340828099,1306688955,71,744.625,352.143,538811,1441180.0,108742.0,123240.0,89827.5,401194000,381.73,381.967,382.031,358.018,2882350.0,217485.0,246480.0,179655.0,802389000,1001.14,805915000,1
459.803,0.273867,500534,6,996.24,578254.0,0.289,13650,24440,14580,1134,1225,15750,11700,910,3038054,52050915,97,459.867,0.811842,500534,23765.6,1974.38,2132.81,1584.38,6101360,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
484.806,0.737711,360376,1,2354.55,679832.0,0.054,21450,21970,2430,1782,1925,2625,1950,1430,3645675,10198830,28,484.788,0.678196,360376,21937.5,1822.5,1968.75,1462.5,4055250,0.64539,0.741664,0.750662,0.678196,43875.0,3645.0,3937.5,2925.0,8110490,680.406,8164880,0
908.68,219.766,525642,138,4339.28,552660.0,0.159,1013036,1217320,335340,79380,88261,362250,269100,64816,270175207,1144191780,26,889.045,201.868,524168,1202000.0,95377.5,105385.0,77583.8,324801000,219.911,220.15,220.211,206.311,2404010.0,190755.0,210771.0,155168.0,649602000,969.633,652563000,1
773.616,335.064,545810,20,29549.2,620824.0,0.029,1465482,1413100,48600,110646,125357,52500,39000,91382,410647414,186274185,68,761.217,309.242,544183,1410450.0,106768.0,120803.0,88108.1,396624000,335.047,335.331,335.384,314.265,2820900.0,213536.0,241607.0,176216.0,793248000,1012.33,796700000,1
826.598,412.571,537001,1,293255.0,271288.0,0.002,1400944,1315990,2430,104976,119394,2625,1950,86904,388038862,4070670,92,812.659,380.0,535202,1315210.0,98566.9,112096.0,81594.4,364041000,412.129,412.535,412.571,386.586,2630430.0,197134.0,224192.0,163189.0,728082000,994.961,731297000,1
806.478,512.192,532938,187,3184.55,506019.0,0.185,1074002,1372930,454410,78894,90652,490875,364650,65722,300325462,1419636030,89,792.779,472.365,531795,1348740.0,102364.0,115666.0,84405.0,370282000,512.413,512.803,512.838,480.592,2697470.0,204727.0,231332.0,168810.0,740565000,987.871,743867000,1
518.307,0.712593,584460,1,1848.87,991738.0,0.054,15600,16510,2430,1296,1400,2625,1950,1040,4269126,14877420,38,518.285,0.743848,584460,16453.1,1366.87,1476.56,1096.88,4932140,0.712593,0.79259,0.897001,0.743848,32906.2,2733.75,2953.12,2193.75,9864290,1100.56,9905080,0
834.319,366.62,506636,16,36596.0,625170.0,0.012,1364270,1310660,38880,102546,116445,42000,31200,84810,354325558,150062295,70,819.718,337.636,505029,1308250.0,98566.9,111792.0,81459.4,341559000,366.328,366.697,366.77,343.635,2616510.0,197134.0,223584.0,162919.0,683118000,938.876,686318000,1
799.726,514.877,515477,7,74966.7,352060.0,0.005,1440202,1365910,17010,105462,121377,18375,13650,87942,384201977,36975780,76,787.181,474.987,514111,1362990.0,99933.8,114939.0,83298.8,362500000,514.48,514.868,514.962,482.53,2725970.0,199867.0,229879.0,166598.0,725001000,957.06,728323000,1
574.581,0.464833,514425,315,1902.64,454980.0,0.3,1421550,1391760,29160,118098,127575,125055,64980,94770,393926302,660018270,27,721.013,316.984,533647,1488620.0,112539.0,127417.0,92908.1,410557000,343.731,344.109,344.159,322.443,2977240.0,225079.0,254835.0,185816.0,821114000,991.295,824757000,1
781.983,212.545,537113,123,4770.36,519613.0,0.133,1243770,1404650,298890,96390,107770,322875,239850,78970,345958400,958852275,11,767.931,195.592,534915,1390890.0,109046.0,121214.0,89025.0,384264000,212.294,212.551,212.617,199.183,2781790.0,218092.0,242428.0,178050.0,768529000,993.499,771949000,1
833.265,482.452,530521,1,372518.0,613060.0,0.002,1392580,1308710,2430,103356,118130,2625,1950,85820,380889144,9197250,36,820.596,445.289,529899,1307370.0,97048.1,110911.0,80578.1,357658000,482.108,482.423,482.487,452.162,2614740.0,194096.0,221822.0,161156.0,715317000,984.258,718509000,1
1115.98,0.943984,329200,0,0.0,0.0,0.012,9750,9100,0,810,875,0,0,650,1646448,0,87,1116.03,0.737162,329200,9140.63,759.375,820.312,609.375,1543540,0.67022,0.930045,0.971915,0.737162,18281.2,1518.75,1640.62,1218.75,3087090,621.95,3109750,0
778.281,294.821,530842,14,37916.7,466684.0,0.012,1468936,1403220,34020,113400,127036,36750,27300,93016,402278010,98022450,23,763.969,271.203,529385,1402720.0,108439.0,121393.0,88908.8,383262000,294.5,294.804,294.821,276.272,2805440.0,216878.0,242786.0,177818.0,766524000,982.101,769967000,1
771.125,500.198,533283,50,11978.0,526795.0,0.066,1408908,1420640,121500,102708,118483,131250,97500,85768,388078500,395163660,16,759.177,461.954,532354,1412260.0,103882.0,119281.0,86501.2,388521000,500.3,500.679,500.764,469.221,2824520.0,207765.0,238562.0,173002.0,777043000,989.21,780486000,1
781.983,212.137,537113,203,2925.32,572298.0,0.185,1087770,1415050,493290,83430,93770,532875,395850,68570,293687051,1742922510,62,767.931,195.592,534915,1390890.0,109046.0,121214.0,89025.0,384264000,212.294,212.551,212.617,199.183,2781790.0,218092.0,242428.0,178050.0,768529000,993.499,771949000,1
580.078,0.830657,594149,0,0.0,0.0,0.016,19500,18200,0,1620,1750,0,0,1300,5942387,0,37,580.093,0.902681,594149,18281.3,1518.75,1640.62,1218.75,5570990,0.805766,1.22612,1.30296,0.902681,36562.5,3037.5,3281.25,2437.5,11142000,1118.73,11187300,0
769.012,253.379,538681,20,28824.5,534017.0,0.012,1477394,1422200,48600,115182,128394,52500,39000,94194,409554983,160232145,75,753.297,232.641,536471,1421620.0,111021.0,123651.0,90744.4,393972000,253.117,253.418,253.498,237.472,2843240.0,222041.0,247301.0,181489.0,787945000,994.27,791439000,1
769.657,390.586,520744,152,3939.43,526787.0,0.159,1213932,1435720,369360,89748,102782,399000,296400,74612,325117472,1201278555,50,756.746,360.384,520566,1415940.0,107224.0,121296.0,88473.8,379878000,390.773,391.064,391.143,366.505,2831870.0,214448.0,242591.0,176948.0,759755000,964.881,763221000,1
348.309,0.863329,610693,0,0.0,0.0,0.012,33150,30940,0,2754,2975,0,0,2210,10383309,0,10,348.279,0.769629,610693,31078.1,2581.88,2789.06,2071.88,9734350,0.665086,0.877091,0.925295,0.769629,62156.2,5163.75,5578.13,4143.75,19468700,1149.75,19545700,0
833.265,482.654,530521,5,102118.0,593696.0,0.005,1384780,1309230,12150,102708,117430,13125,9750,85300,378533362,44533980,36,820.596,445.289,529899,1307370.0,97048.1,110911.0,80578.1,357658000,482.108,482.423,482.487,452.162,2614740.0,194096.0,221822.0,161156.0,715317000,984.258,718509000,1
841.869,303.127,535989,4,87939.8,742632.0,0.002,1375430,1296360,9720,105786,118730,10500,7800,86870,378712129,44563290,44,825.606,278.62,534217,1296780.0,99781.9,111966.0,81928.1,357828000,302.852,303.127,303.18,284.081,2593560.0,199564.0,223931.0,163856.0,715656000,990.133,718837000,1
870.379,320.877,512820,16,37372.8,466535.0,0.029,1307838,1256060,38880,101250,113263,42000,31200,82978,345924731,111990030,24,853.649,295.18,512707,1255350.0,97351.9,108809.0,79741.9,331304000,320.87,321.128,321.159,300.946,2510700.0,194704.0,217618.0,159484.0,662608000,948.277,665690000,1
781.982,212.597,537113,4,74251.3,919699.0,0.002,1475820,1389180,9720,115668,128595,10500,7800,94440,406202730,55187325,11,767.931,195.592,534915,1390890.0,109046.0,121214.0,89025.0,384264000,212.294,212.551,212.617,199.183,2781790.0,218092.0,242428.0,178050.0,768529000,993.499,771949000,1
851.697,461.811,520341,7,75811.7,532177.0,0.012,1346908,1276730,17010,101412,115058,18375,13650,83828,361090364,55887990,14,835.951,424.89,519049,1275520.0,96136.9,109015.0,79441.9,342015000,461.6,461.978,462.02,432.939,2551050.0,192274.0,218031.0,158884.0,684030000,962.396,687151000,1
750.49,1.12106,463760,0,0.0,0.0,0.002,11700,10920,0,972,1050,0,0,780,2783100,0,61,750.382,0.793065,463760,10968.8,911.25,984.375,731.25,2609160,0.726917,1.01247,1.05379,0.793065,21937.5,1822.5,1968.75,1462.5,5218310,874.251,5245500,0
423.205,0.95889,392321,0,0.0,0.0,0.012,25350,23660,0,2106,2275,0,0,1690,5101341,0,49,423.183,0.7603,392321,23765.6,1974.38,2132.81,1584.38,4782510,0.663345,0.95889,0.981899,0.7603,47531.2,3948.75,4265.62,3168.75,9565010,740.302,9623930,0
733.469,344.088,535282,54,10724.2,565698.0,0.054,1482562,1495780,131220,111294,126462,141750,105300,92082,407374952,458288520,27,721.013,316.984,533647,1488620.0,112539.0,127417.0,92908.1,410557000,343.731,344.109,344.159,322.443,2977240.0,225079.0,254835.0,185816.0,821114000,991.295,824757000,1
771.126,500.53,533283,10,53618.5,601577.0,0.012,1486908,1415440,24300,109188,125483,26250,19500,90968,408406073,90250065,67,759.177,461.954,532354,1412260.0,103882.0,119281.0,86501.2,388521000,500.3,500.679,500.764,469.221,2824520.0,207765.0,238562.0,173002.0,777043000,989.21,780486000,1
735.408,0.673366,482218,0,0.0,0.0,0.016,15600,14560,0,1296,1400,0,0,1040,3858468,0,90,735.415,0.738422,482218,14625.0,1215.0,1312.5,975.0,3617310,0.673366,0.841643,0.8677,0.738422,29250.0,2430.0,2625.0,1950.0,7234630,908.86,7270880,0
789.682,482.279,528906,4,91423.0,368334.0,0.005,1464166,1381900,9720,108378,124041,10500,7800,90066,400026697,22105455,13,777.534,444.909,527578,1379970.0,102212.0,116945.0,84924.4,376407000,481.747,482.076,482.248,451.852,2759940.0,204424.0,233889.0,169849.0,752813000,982.054,756181000,1
738.795,452.777,532382,11,54536.5,516456.0,0.012,1552738,1479270,26730,113886,130963,28875,21450,94918,426676199,85230060,54,728.113,418.251,531169,1475800.0,108439.0,124583.0,90326.3,405336000,452.465,452.835,452.894,424.385,2951600.0,216878.0,249165.0,180652.0,810672000,989.392,814270000,1
586.666,0.771546,395836,0,0.0,0.0,0.002,19500,18200,0,1620,1750,0,0,1300,3959265,0,0,586.638,0.718881,395836,18281.3,1518.75,1640.62,1218.75,3711810,0.691152,0.85408,0.904384,0.718881,36562.5,3037.5,3281.25,2437.5,7423620,746.894,7468940,0
743.345,625.595,544223,15,37087.5,394361.0,0.012,1529784,1467050,36450,109512,127534,39375,29250,91984,432245202,88751490,53,732.797,578.14,543394,1461590.0,104946.0,122024.0,88063.1,410777000,625.239,625.729,625.853,586.427,2923190.0,209891.0,244048.0,176126.0,821554000,1011.16,825107000,1
640.228,0.473945,510254,276,2172.65,457276.0,0.3,1287000,1254180,24300,106920,115500,101580,52980,85800,351897095,456293460,81,803.66,311.739,521269,1332720.0,101756.0,114630.0,83748.8,358422000,338.107,338.402,338.471,317.153,2665450.0,203512.0,229260.0,167498.0,716844000,967.889,720109000,1
798.721,439.957,522386,14,41854.6,654817.0,0.012,1429912,1368640,34020,106920,121737,36750,27300,88572,383203560,137530380,61,785.319,405.474,520927,1366140.0,102364.0,116425.0,84742.5,367849000,439.64,440.002,440.084,412.374,2732270.0,204727.0,232851.0,169485.0,735698000,968.594,739037000,1
746.052,0.657533,414006,0,0.0,0.0,0.054,15600,14560,0,1296,1400,0,0,1040,3312770,0,83,746.08,0.674851,414006,14625.0,1215.0,1312.5,975.0,3105720,0.6465,0.711692,0.730506,0.674851,29250.0,2430.0,2625.0,1950.0,6211440,780.962,6247700,0
423.199,0.852456,392321,1,3.17293,347555.0,0.133,23400,23790,2430,1944,2100,2625,1950,1560,4753696,5214675,49,423.183,0.7603,392321,23765.6,1974.38,2132.81,1584.38,4782510,0.663345,0.95889,0.981899,0.7603,47531.2,3948.75,4265.62,3168.75,9565010,740.302,9623930,0
773.615,335.331,545810,6,71899.8,627050.0,0.012,1492782,1411280,14580,112914,127807,15750,11700,93202,419302852,56442615,68,761.217,309.242,544183,1410450.0,106768.0,120803.0,88108.1,396624000,335.047,335.331,335.384,314.265,2820900.0,213536.0,241607.0,176216.0,793248000,1012.33,796700000,1
769.013,253.057,538681,77,7741.42,532802.0,0.066,1366244,1429610,187110,105948,118419,202125,150150,86784,379204456,615490050,75,753.297,232.641,536471,1421620.0,111021.0,123651.0,90744.4,393972000,253.117,253.418,253.498,237.472,2843240.0,222041.0,247301.0,181489.0,787945000,994.27,791439000,1
864.448,240.695,529832,23,26008.4,641394.0,0.029,1303844,1266070,55890,100764,112819,60375,44850,82624,353007545,221311860,40,848.934,221.753,528085,1264400.0,97959.4,109541.0,80263.1,344777000,240.687,240.975,241.022,225.792,2528800.0,195919.0,219083.0,160526.0,689553000,981.101,692657000,1
499.383,0.579046,430958,0,0.0,0.0,0.066,17550,16380,0,1458,1575,0,0,1170,3879433,0,11,499.325,0.730843,430958,16453.1,1366.88,1476.56,1096.88,3636970,0.637869,0.84837,0.943721,0.730843,32906.2,2733.75,2953.12,2193.75,7273940,812.747,7314720,0
664.759,0.764445,513011,0,0.0,0.0,0.012,17550,16380,0,1458,1575,0,0,1170,4617908,0,19,664.748,0.715855,513011,16453.1,1366.88,1476.56,1096.88,4329290,0.628019,0.811891,0.859728,0.715855,32906.2,2733.75,2953.12,2193.75,8658580,966.596,8699360,0
799.31,492.234,539467,152,3889.84,565734.0,0.159,1156348,1382940,369360,83268,96673,399000,296400,69808,318115678,1290078015,0,787.027,454.775,537893,1361950.0,101149.0,115568.0,83970.0,378863000,492.51,492.899,492.977,461.931,2723900.0,202298.0,231137.0,167940.0,757727000,1001.38,761052000,1
769.658,391.068,520744,1,529224.0,19184.0,0.002,1508382,1416090,2430,114210,129207,2625,1950,94242,405183435,289110,50,756.746,360.384,520566,1415940.0,107224.0,121296.0,88473.8,379878000,390.773,391.064,391.143,366.505,2831870.0,214448.0,242591.0,176948.0,759755000,964.881,763221000,1
817.863,162.321,546245,13,43782.6,507451.0,0.012,1401180,1335750,31590,111780,123180,34125,25350,90780,393862641,98970570,91,801.356,148.996,545006,1337370.0,106768.0,117614.0,86690.6,375432000,162.044,162.289,162.321,152.056,2674740.0,213536.0,235228.0,173381.0,750864000,1008.24,754161000,1
459.83,0.430364,500534,1,3343.25,958239.0,0.159,23400,23790,2430,1944,2100,2625,1950,1560,5549786,14374935,97,459.867,0.811842,500534,23765.6,1974.38,2132.81,1584.38,6101360,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
516.63,0.693808,760126,1,5003.04,995227.0,0.029,19500,20150,2430,1620,1750,2625,1950,1300,7367057,14929755,79,516.627,0.881037,760126,20109.4,1670.62,1804.69,1340.62,7839730,0.686959,1.12129,1.20197,0.881037,40218.8,3341.25,3609.38,2681.25,15679500,1429.94,15729300,0
776.532,614.689,508649,47,12672.3,612506.0,0.054,1394412,1402050,114210,100116,116412,123375,91650,84012,361401508,431880390,99,765.745,567.867,507843,1393180.0,100997.0,116847.0,84489.4,365806000,614.206,614.689,614.819,576.086,2786370.0,201994.0,233694.0,168979.0,731613000,944.735,735004000,1
810.524,652.476,536923,2,218530.0,270590.0,0.002,1429794,1347060,4860,103518,119844,5250,3900,86634,396839059,8120400,80,797.349,601.708,535380,1344090.0,97351.9,112682.0,81463.1,372544000,652.137,652.538,652.628,611.597,2688180.0,194704.0,225364.0,162926.0,745088000,995.159,748359000,1
800.659,399.43,543340,24,23135.9,533435.0,0.029,1407734,1366300,58320,107082,120859,63000,46800,88234,394218789,192069030,83,787.394,368.464,541816,1363630.0,104034.0,117243.0,85644.4,381584000,399.43,399.78,399.827,374.659,2727250.0,208069.0,234486.0,171289.0,763169000,1007.24,766510000,1
834.884,0.254596,690843,5,1168.84,699560.0,0.159,3900,13390,12150,324,350,13125,9750,260,1338280,52473720,16,835.001,0.888964,690843,12796.9,1063.12,1148.44,853.125,4534240,0.793949,1.12165,1.18168,0.888964,25593.8,2126.25,2296.88,1706.25,9068490,1300.03,9100210,0
818.109,310.5,512980,5,115233.0,573151.0,0.002,1412950,1332890,12150,109674,122525,13125,9750,89810,372696722,42993060,39,803.726,285.911,511759,1333780.0,103579.0,115688.0,84806.2,352090000,310.26,310.521,310.627,291.022,2667560.0,207158.0,231375.0,169612.0,704180000,949.606,707456000,1
